EAR_TAG,sampleDate,ExtractionID,qPCR_Plate,qPCR_RunDate,qPCR_Row,TelomereLength,IntegrityGel_score,ANIMAL_ID,GENETIC_GROUP,FEED_GROUP,DOB,YearS_DOB,BirthYear,TEL_sampleNO,AGE_D,AGE_W,AGE_M,AGE_Group,VarianceGroup,AGE_Y
703862,15/04/2013,119,1,22/10/2015,E,0.962572246,1,010000001189620311F,C,2,17/06/2010,20101,2010,4,1033,148,34,2,3,3
704373,12/05/2014,921,15,14/12/2015,H,1.109641878,1,010000001210776511F,C,1,23/07/2011,20111,2011,4,1024,146,34,2,3,3
103275,20/02/2012,488,7,05/11/2015,H,0.8157655,1,010000001166574111F,S,2,21/03/2009,20092,2009,4,1066,152,35,2,3,3
103772,27/02/2013,1147,19,16/12/2015,E,1.221226684,1,010000001186192411F,C,1,02/04/2010,20101,2010,6,1062,152,35,2,3,3
204347,14/05/2014,241,3,02/11/2015,C,0.922598984,1,010000001209212011F,S,2,24/06/2011,20111,2011,4,1055,151,35,2,3,3
303767,21/02/2013,124,1,22/10/2015,B,1.188312907,1,010000001185996511F,S,2,29/03/2010,20102,2010,4,1060,151,35,2,3,3
403803,25/02/2013,916,15,14/12/2015,C,1.165359642,1,010000001186481111F,S,1,07/04/2010,20101,2010,4,1055,151,35,2,3,3
504343,28/05/2014,679,10,14/12/2015,A,0.827081093,1,010000001208860311F,S,1,19/06/2011,20111,2011,4,1074,153,35,2,3,3
604351,28/05/2014,852,13,14/12/2015,F,1.262636696,1,010000001209434511F,S,1,03/07/2011,20111,2011,4,1060,151,35,2,3,3
703274,23/02/2012,1383,23,18/12/2015,A,0.926370813,1,010000001166573911F,S,2,19/03/2009,20092,2009,4,1071,153,35,2,3,3
703281,20/02/2012,1088,18,16/12/2015,D,1.133792898,1,010000001167287111F,C,2,03/04/2009,20091,2009,4,1053,150,35,2,3,3
704345,16/05/2014,191,3,02/11/2015,C,1.358734649,1,010000001208860411F,S,2,20/06/2011,20111,2011,4,1061,152,35,2,3,3
704548,14/11/2014,787,12,12/12/2015,H,0.866355818,2,010000001218291611F,S,1,28/11/2011,20112,2011,4,1082,155,35,2,3,3
704611,24/12/2014,175,2,02/11/2015,D,0.798617476,1,010000001220736911F,C,1,12/01/2012,20122,2012,4,1077,154,35,2,3,3
103240,17/02/2012,641,10,14/12/2015,B,1.091380156,1,010000001164774111F,C,1,12/02/2009,20092,2009,4,1100,157,36,2,3,3
103247,20/02/2012,1308,21,17/12/2015,B,1.421473972,1,010000001164863611F,S,2,16/02/2009,20092,2009,4,1099,157,36,2,3,3
103744,27/02/2013,561,8,06/11/2015,D,1.417469513,1,010000001184168611F,S,1,20/02/2010,20102,2010,4,1103,158,36,2,3,3
103751,11/03/2013,734,11,12/12/2015,D,1.094743723,1,010000001184422211F,C,NULL,27/02/2010,20102,2010,4,1108,158,36,2,3,3
104290,16/05/2014,1299,21,17/12/2015,A,1.115152359,1,010000001207666711F,C,2,24/05/2011,20111,2011,4,1088,155,36,2,3,3
203241,22/02/2012,871,14,11/12/2015,H,1.094413134,1,010000001164862811F,S,2,12/02/2009,20092,2009,4,1105,158,36,2,3,3
203745,21/02/2013,243,3,02/11/2015,F,1.041109128,1,010000001184168711F,C,2,21/02/2010,20102,2010,4,1096,157,36,2,3,3
303235,20/02/2012,273,4,02/11/2015,C,0.951853758,1,010000001164773911F,C,2,08/02/2009,20092,2009,3,1107,158,36,2,3,3
303249,16/02/2012,671,10,14/12/2015,A,1.084795984,1,010000001165096011F,C,2,17/02/2009,20092,2009,4,1094,156,36,2,3,3
303263,23/02/2012,244,3,02/11/2015,G,1.062356639,1,010000001165560911F,C,1,26/02/2009,20092,2009,4,1092,156,36,2,3,3
303746,22/02/2013,535,8,06/11/2015,D,0.918166112,1,010000001184168911F,S,1,22/02/2010,20102,2010,4,1096,157,36,2,3,3
303753,11/03/2013,190,3,02/11/2015,B,1.119935854,1,010000001184721411F,C,NULL,03/03/2010,20102,2010,4,1104,158,36,2,3,3
304278,14/05/2014,578,9,06/11/2015,C,0.890061267,1,010000001206937711F,C,2,30/04/2011,20111,2011,4,1110,159,36,2,3,3
403264,27/02/2012,897,14,11/12/2015,C,0.988658632,1,010000001166025511F,C,NULL,03/03/2009,20092,2009,4,1091,156,36,2,3,3
503230,20/02/2012,123,1,22/10/2015,A,1.341071838,1,010000001164303611F,S,2,03/02/2009,20092,2009,4,1112,159,36,2,3,3
503244,20/02/2012,385,6,05/11/2015,A,1.295570162,1,010000001164863311F,C,2,15/02/2009,20092,2009,4,1100,157,36,2,3,3
503258,27/02/2012,1121,18,16/12/2015,E,1.136854087,1,010000001165231611F,C,NULL,22/02/2009,20092,2009,4,1100,157,36,2,3,3
503741,25/02/2013,1248,20,17/12/2015,G,0.740632365,1,010000001183964111F,S,1,16/02/2010,20102,2010,4,1105,158,36,2,3,3
603252,22/02/2012,404,6,05/11/2015,D,0.704250085,1,010000001165096711F,S,2,18/02/2009,20092,2009,4,1099,157,36,2,3,3
604295,14/05/2014,771,12,12/12/2015,H,1.192607474,1,010000001207796911F,C,2,26/05/2011,20111,2011,4,1084,155,36,2,3,3
703253,16/02/2012,845,13,14/12/2015,G,0.994997227,1,010000001165096811F,S,1,19/02/2009,20092,2009,4,1092,156,36,2,3,3
703806,03/04/2013,858,14,11/12/2015,C,1.251450584,1,010000001186482811F,C,2,10/04/2010,20101,2010,4,1089,156,36,2,3,3
704289,16/05/2014,1280,21,17/12/2015,E,1.114053056,1,010000001207666411F,C,2,22/05/2011,20111,2011,4,1090,156,36,2,3,3
104220,16/05/2014,1092,18,16/12/2015,H,1.257772,1,010000001205415711F,C,2,31/03/2011,20112,2011,4,1142,163,37,2,3,3
104262,14/05/2014,149,2,02/11/2015,B,1.274463233,1,010000001206183611F,C,2,15/04/2011,20111,2011,4,1125,161,37,2,3,3
203206,16/02/2012,1200,19,16/12/2015,G,1.123490676,1,010000001162682911F,S,1,02/01/2009,20092,2009,4,1140,163,37,2,3,3
203759,03/04/2013,1307,21,17/12/2015,A,1.116095904,1,010000001185731411F,S,2,11/03/2010,20102,2010,4,1119,160,37,2,3,3
204221,12/05/2014,1266,21,17/12/2015,H,1.352537233,1,010000001205415811F,S,NULL,31/03/2011,20112,2011,4,1138,163,37,2,3,3
303683,25/02/2013,1379,23,18/12/2015,E,0.909841867,1,010000001182393411F,S,NULL,12/01/2010,20102,2010,4,1140,163,37,2,3,3
303732,11/03/2013,653,10,14/12/2015,G,1.107200276,1,010000001183604811F,C,NULL,06/02/2010,20102,2010,4,1129,161,37,2,3,3
304257,28/05/2014,147,2,02/11/2015,H,1.108103216,1,010000001206182011F,S,1,12/04/2011,20111,2011,4,1142,163,37,2,3,3
304271,01/06/2014,163,2,02/11/2015,A,0.893786977,1,010000001206263011F,S,1,20/04/2011,20111,2011,4,1138,163,37,2,3,3
403173,17/02/2012,1188,19,16/12/2015,D,0.993611685,1,010000001162681911F,S,1,31/12/2008,20082,2008,4,1143,163,37,2,3,3
403215,22/02/2012,537,8,06/11/2015,G,0.944430811,1,010000001164006711F,C,2,14/01/2009,20092,2009,4,1134,162,37,2,3,3
403733,11/03/2013,1036,17,15/12/2015,H,1.486348918,1,010000001183604911F,C,NULL,07/02/2010,20102,2010,4,1128,161,37,2,3,3
503202,16/02/2012,904,14,11/12/2015,B,1.120704932,1,010000001162682311F,C,1,02/01/2009,20092,2009,4,1140,163,37,2,3,3
503223,23/02/2012,1251,20,17/12/2015,B,1.453075423,1,010000001164012711F,S,2,22/01/2009,20092,2009,4,1127,161,37,2,3,3
503699,21/02/2013,440,6,05/11/2015,A,0.908508652,1,010000001182938911F,S,2,26/01/2010,20102,2010,4,1122,160,37,2,3,3
504273,15/05/2014,281,4,02/11/2015,C,0.986987585,1,010000001206263711F,S,1,22/04/2011,20111,2011,4,1119,160,37,2,3,3
604225,14/05/2014,869,14,11/12/2015,F,1.008199642,1,010000001205415911F,C,1,06/04/2011,20111,2011,4,1134,162,37,2,3,3
604267,13/05/2014,100,1,22/10/2015,C,0.769452782,1,010000001206185111F,S,1,18/04/2011,20111,2011,4,1121,160,37,2,3,3
604330,17/07/2014,594,9,06/11/2015,C,0.853394084,1,010000001207914411F,C,2,01/06/2011,20111,2011,4,1142,163,37,2,3,3
703687,21/02/2013,545,8,06/11/2015,F,0.997423671,1,010000001182394311F,C,2,13/01/2010,20102,2010,4,1135,162,37,2,3,3
704268,14/05/2014,699,11,12/12/2015,C,1.026504609,1,010000001206185211F,C,2,19/04/2011,20111,2011,4,1121,160,37,2,3,3
103163,27/02/2012,161,2,02/11/2015,G,1.039600276,1,010000001161642911F,C,NULL,13/12/2008,20082,2008,4,1171,167,38,2,3,3
103681,11/03/2013,1384,23,18/12/2015,B,1.093733858,1,010000001182392911F,C,NULL,12/01/2010,20102,2010,4,1154,165,38,2,3,3
203661,22/02/2013,1254,20,17/12/2015,E,1.200794223,1,010000001181908411F,S,2,19/12/2009,20092,2009,4,1161,166,38,2,3,3
203668,21/02/2013,629,10,14/12/2015,F,1.369789916,1,010000001181914711F,S,2,31/12/2009,20092,2009,4,1148,164,38,2,3,3
203689,11/03/2013,882,14,11/12/2015,C,1.072972315,1,010000001182471211F,C,NULL,16/01/2010,20102,2010,3,1150,164,38,2,3,3
204207,15/05/2014,136,2,02/11/2015,F,1.058304076,1,010000001204499311F,C,1,15/03/2011,20112,2011,4,1157,165,38,2,3,3
303662,27/02/2013,492,7,05/11/2015,D,1.250372349,1,010000001181908711F,C,1,19/12/2009,20092,2009,4,1166,167,38,2,3,3
303669,25/02/2013,412,6,05/11/2015,D,1.026630296,1,010000001181914811F,S,1,03/01/2010,20102,2010,4,1149,164,38,2,3,3
304208,15/05/2014,1351,22,17/12/2015,B,1.124945575,1,010000001204499411F,S,2,15/03/2011,20112,2011,4,1157,165,38,2,3,3
403159,20/02/2012,212,24,04/01/2016,C,0.988788664,1,010000001161221611F,S,2,05/12/2008,20082,2008,4,1172,167,38,2,3,3
403656,25/02/2013,667,10,14/12/2015,E,1.102162287,1,010000001180508011F,S,1,09/12/2009,20092,2009,4,1174,168,38,2,3,3
403677,11/03/2013,1119,18,16/12/2015,C,1.263489252,1,010000001182086911F,C,NULL,09/01/2010,20102,2010,4,1157,165,38,2,3,3
403740,16/04/2013,1316,21,17/12/2015,A,0.797681748,1,010000001183824311F,C,2,13/02/2010,20102,2010,4,1158,165,38,2,3,3
404216,14/05/2014,321,4,02/11/2015,C,1.321936582,1,010000001205004011F,S,2,24/03/2011,20112,2011,4,1147,164,38,2,3,3
503657,25/02/2013,1332,22,17/12/2015,H,0.969384897,1,010000001180779111F,C,1,09/12/2009,20092,2009,4,1174,168,38,2,3,3
603161,27/02/2012,556,8,06/11/2015,G,0.990946281,1,010000001161642311F,C,NULL,11/12/2008,20082,2008,4,1173,168,38,2,3,3
603679,11/03/2013,272,4,02/11/2015,B,1.464316954,1,010000001182087311F,C,NULL,10/01/2010,20102,2010,4,1156,165,38,2,3,3
604057,09/01/2014,754,12,12/12/2015,G,0.909960046,1,010000001199000711F,C,2,07/11/2010,20102,2010,4,1159,166,38,2,3,3
604211,13/05/2014,1233,20,17/12/2015,H,1.180414009,1,010000001204630911F,C,1,16/03/2011,20112,2011,4,1154,165,38,2,3,3
703204,27/02/2012,442,7,05/11/2015,B,1.23149399,1,010000001162682711F,C,NULL,02/01/2009,20092,2009,4,1151,164,38,2,3,3
703659,27/02/2013,1277,21,17/12/2015,C,1.173147044,1,010000001180779311F,S,1,13/12/2009,20092,2009,4,1172,167,38,2,3,3
704205,13/05/2014,138,2,02/11/2015,H,1.193456334,1,010000001204498911F,S,1,13/03/2011,20112,2011,4,1157,165,38,2,3,3
704212,13/05/2014,544,8,06/11/2015,E,1.207203627,1,010000001204631111F,C,1,17/03/2011,20112,2011,4,1153,165,38,2,3,3
103093,17/02/2012,1234,20,17/12/2015,A,0.901334242,1,010000001159823611F,C,1,07/11/2008,20082,2008,4,1197,171,39,2,3,3
103429,03/10/2012,1343,22,17/12/2015,A,0.99309415,1,010000001170969411F,C,1,29/06/2009,20091,2009,5,1192,170,39,2,3,3
103590,21/02/2013,310,4,02/11/2015,A,1.088849193,1,010000001180096811F,S,2,27/11/2009,20092,2009,4,1182,169,39,2,3,3
104192,15/05/2014,978,16,15/12/2015,H,1.02036619,1,010000001203315611F,C,1,17/02/2011,20112,2011,4,1183,169,39,2,3,3
204193,16/05/2014,516,8,06/11/2015,C,1.023222597,1,010000001203315811F,S,2,17/02/2011,20112,2011,4,1184,169,39,2,3,3
303095,16/02/2012,343,5,05/11/2015,G,0.942013815,1,010000001159823811F,S,1,12/11/2008,20082,2008,4,1191,170,39,2,3,3
303151,23/02/2012,1195,19,16/12/2015,B,1.380443486,1,010000001160547911F,S,1,22/11/2008,20082,2008,4,1188,170,39,2,3,3
403593,27/02/2013,157,2,02/11/2015,B,1.409239936,1,010000001180097011F,C,1,29/11/2009,20092,2009,4,1186,169,39,2,3,3
404188,15/05/2014,796,12,12/12/2015,A,0.699172688,1,010000001203110411F,C,1,14/02/2011,20112,2011,4,1186,169,39,2,3,3
503594,25/02/2013,859,14,11/12/2015,D,0.928732038,1,010000001180370811F,S,NULL,03/12/2009,20092,2009,4,1180,169,39,2,3,3
503678,15/04/2013,536,8,06/11/2015,F,0.977025428,1,010000001182087111F,C,1,10/01/2010,20102,2010,4,1191,170,39,2,3,3
603595,25/02/2013,776,12,12/12/2015,E,1.276509248,1,010000001180371011F,S,1,03/12/2009,20092,2009,4,1180,169,39,2,3,3
603686,03/04/2013,1258,20,17/12/2015,A,0.819272405,1,010000001182393811F,S,1,13/01/2010,20102,2010,4,1176,168,39,2,3,3
604190,16/05/2014,851,13,14/12/2015,E,1.2944559,1,010000001203110511F,C,2,16/02/2011,20112,2011,4,1185,169,39,2,3,3
604197,14/05/2014,506,8,06/11/2015,C,1.126342604,1,010000001203504811F,C,2,22/02/2011,20112,2011,4,1177,168,39,2,3,3
703092,17/02/2012,140,2,02/11/2015,B,1.021342298,1,010000001159338411F,S,1,04/11/2008,20082,2008,4,1200,171,39,2,3,3
703155,17/02/2012,417,6,05/11/2015,B,0.985740439,1,010000001160548111F,S,1,25/11/2008,20082,2008,4,1179,168,39,2,3,3
703582,22/02/2013,986,16,15/12/2015,H,1.114920536,1,010000001178938311F,C,2,13/11/2009,20092,2009,4,1197,171,39,2,3,3
703589,11/03/2013,383,5,05/11/2015,H,0.969040477,1,010000001180096711F,C,NULL,27/11/2009,20092,2009,4,1200,171,39,2,3,3
703596,27/02/2013,84,1,22/10/2015,C,0.993856822,1,010000001180371111F,S,1,03/12/2009,20092,2009,4,1182,169,39,2,3,3
703631,11/03/2013,1245,20,17/12/2015,D,1.09777926,1,010000001181909811F,C,NULL,15/12/2009,20092,2009,4,1182,169,39,2,3,3
103079,16/02/2012,937,15,14/12/2015,G,0.845867813,1,010000001158277111F,C,1,15/10/2008,20082,2008,4,1219,174,40,2,3,3
103086,21/02/2012,670,10,14/12/2015,H,0.89314526,1,010000001159337011F,C,2,27/10/2008,20082,2008,4,1212,173,40,2,3,3
103576,11/03/2013,447,7,05/11/2015,G,1.170487747,1,010000001178300911F,C,NULL,01/11/2009,20092,2009,4,1226,175,40,2,3,3
103660,03/04/2013,739,11,12/12/2015,A,0.926221798,1,010000001180979311F,C,1,15/12/2009,20092,2009,4,1205,172,40,2,3,3
104136,28/05/2014,317,4,02/11/2015,G,1.009484193,1,010000001201484311F,S,1,11/01/2011,20112,2011,4,1233,176,40,2,3,3
203080,17/02/2012,1197,19,16/12/2015,D,1.015831398,1,010000001158277611F,S,1,16/10/2008,20082,2008,4,1219,174,40,2,3,3
203087,22/02/2012,252,3,02/11/2015,G,1.257777466,1,010000001159337611F,C,2,29/10/2008,20082,2008,5,1211,173,40,2,3,3
203549,25/02/2013,1070,17,15/12/2015,C,1.52042459,1,010000001177851011F,C,1,25/10/2009,20092,2009,4,1219,174,40,2,3,3
203584,11/03/2013,341,5,05/11/2015,E,1.042532951,1,010000001178940111F,C,NULL,14/11/2009,20092,2009,4,1213,173,40,2,3,3
303543,27/02/2013,1318,22,17/12/2015,B,1.175791771,1,010000001177101311F,C,1,12/10/2009,20092,2009,4,1234,176,40,2,3,3
304264,28/08/2014,785,12,12/12/2015,F,1.038193751,1,010000001206184411F,S,2,16/04/2011,20111,2011,4,1230,176,40,2,3,3
403537,21/02/2013,1312,21,17/12/2015,E,1.076090561,1,010000001177100911F,S,2,05/10/2009,20092,2009,4,1235,176,40,2,3,3
404132,13/05/2014,1019,16,15/12/2015,B,1.175379271,1,010000001201349211F,S,1,07/01/2011,20112,2011,4,1222,175,40,2,3,3
504126,15/05/2014,351,5,05/11/2015,G,0.988962964,1,010000001201348911F,S,1,04/01/2011,20112,2011,4,1227,175,40,2,3,3
504133,16/05/2014,731,11,12/12/2015,A,1.319205617,1,010000001201349711F,C,2,08/01/2011,20112,2011,4,1224,175,40,2,3,3
603077,17/02/2012,1131,18,16/12/2015,G,0.809007791,1,010000001157817711F,C,1,13/10/2008,20082,2008,4,1222,175,40,2,3,3
603084,20/02/2012,476,7,05/11/2015,D,1.325130625,1,010000001159336211F,C,2,25/10/2008,20082,2008,4,1213,173,40,2,3,3
703078,22/02/2012,591,25,17/02/2016,E,0.97597831,1,010000001158276611F,C,2,15/10/2008,20082,2008,4,1225,175,40,2,3,3
704135,13/05/2014,1236,20,17/12/2015,C,1.134444804,1,010000001201350011F,C,1,10/01/2011,20112,2011,4,1219,174,40,2,3,3
103065,16/02/2012,265,3,02/11/2015,D,0.924597235,1,010000001160217211F,C,1,18/09/2008,20081,2008,4,1246,178,41,2,4,3
104073,15/05/2014,1357,22,17/12/2015,H,0.99838333,1,010000001199548211F,C,1,06/12/2010,20102,2010,4,1256,179,41,2,4,3
104115,13/05/2014,94,1,22/10/2015,E,1.11225011,1,010000001200047911F,C,1,17/12/2010,20102,2010,4,1243,178,41,2,4,3
104206,28/08/2014,238,3,02/11/2015,H,0.752279692,1,010000001204499111F,S,2,14/03/2011,20112,2011,4,1263,180,41,2,4,3
104213,28/08/2014,814,13,14/12/2015,A,1.064879332,1,010000001204632911F,S,2,17/03/2011,20112,2011,4,1260,180,41,2,4,3
203535,11/03/2013,710,11,12/12/2015,F,1.156591298,1,010000001176068011F,C,NULL,28/09/2009,20091,2009,4,1260,180,41,2,4,3
203899,14/01/2014,541,8,06/11/2015,C,0.851942864,1,010000001191803811F,C,1,31/07/2010,20101,2010,5,1263,180,41,2,4,3
204074,15/05/2014,408,6,05/11/2015,H,0.987396633,1,010000001199548511F,C,1,07/12/2010,20102,2010,4,1255,179,41,2,4,3
303060,27/02/2012,941,15,14/12/2015,C,0.900060772,1,010000001155984411F,C,NULL,11/09/2008,20081,2008,4,1264,181,41,2,4,3
404069,13/05/2014,179,2,02/11/2015,H,0.842366182,1,010000001199001811F,S,1,25/11/2010,20102,2010,4,1265,181,41,2,4,3
404111,13/05/2014,976,16,15/12/2015,F,1.281695721,1,010000001200047211F,S,1,13/12/2010,20102,2010,4,1247,178,41,2,4,3
503531,22/02/2013,855,13,14/12/2015,A,1.036290677,1,010000001176067511F,S,2,25/09/2009,20091,2009,5,1246,178,41,2,4,3
504217,19/08/2014,1012,16,15/12/2015,C,1.112631997,1,010000001205004211F,S,2,25/03/2011,20112,2011,4,1243,178,41,2,4,3
703057,20/02/2012,893,14,11/12/2015,G,1.015553135,1,010000001155984011F,S,2,10/09/2008,20081,2008,4,1258,180,41,2,4,3
703064,20/02/2012,1319,22,17/12/2015,C,1.096591065,1,010000001156571211F,C,2,18/09/2008,20081,2008,4,1250,179,41,2,4,3
103506,25/02/2013,1009,16,15/12/2015,H,1.096857243,1,010000001173439711F,S,2,10/08/2009,20091,2009,5,1295,185,42,2,4,4
203514,25/02/2013,1207,20,17/12/2015,E,1.047110109,1,010000001174019411F,S,1,25/08/2009,20091,2009,5,1280,183,42,2,4,4
204046,14/05/2014,1172,19,16/12/2015,D,0.738168351,1,010000001197086311F,C,2,29/10/2010,20102,2010,4,1293,185,42,2,4,4
303508,21/02/2013,728,11,12/12/2015,F,1.073590676,1,010000001173590011F,S,2,14/08/2009,20091,2009,5,1287,184,42,2,4,4
303522,21/02/2013,413,6,05/11/2015,F,0.955156876,1,010000001174450311F,S,2,02/09/2009,20091,2009,5,1268,181,42,2,4,3
403516,21/02/2013,876,14,11/12/2015,E,1.109834578,1,010000001174019511F,S,2,25/08/2009,20091,2009,5,1276,182,42,2,4,3
403523,25/02/2013,790,12,12/12/2015,C,1.429597405,1,010000001174867711F,C,1,04/09/2009,20091,2009,3,1270,181,42,2,4,3
503503,22/02/2013,1412,23,18/12/2015,F,1.242103128,1,010000001173439011F,C,2,07/08/2009,20091,2009,5,1295,185,42,2,4,4
503517,22/02/2013,563,8,06/11/2015,F,1.182703892,1,010000001174449611F,C,2,27/08/2009,20091,2009,5,1275,182,42,2,4,3
504042,14/05/2014,1381,23,18/12/2015,G,1.12063557,1,010000001197085511F,C,2,26/10/2010,20102,2010,4,1296,185,42,2,4,4
504063,13/05/2014,843,13,14/12/2015,F,1.130107781,1,010000001199000911F,C,1,17/11/2010,20102,2010,4,1273,182,42,2,4,3
604050,16/05/2014,142,2,02/11/2015,C,0.959963549,1,010000001197086511F,S,2,31/10/2010,20102,2010,4,1293,185,42,2,4,4
703512,22/02/2013,1054,17,15/12/2015,B,1.13845089,1,010000001173590511F,C,2,19/08/2009,20091,2009,5,1283,183,42,2,4,4
703519,27/02/2013,1176,25,17/02/2016,G,1.033918119,1,010000001174449811F,S,1,28/08/2009,20091,2009,5,1279,183,42,2,4,4
704065,14/05/2014,236,3,02/11/2015,F,0.948747879,1,010000001199001211F,C,2,20/11/2010,20102,2010,4,1271,182,42,2,4,3
104031,16/05/2014,1049,17,15/12/2015,E,1.197381342,1,010000001196008911F,S,2,11/10/2010,20102,2010,4,1313,188,43,2,4,4
203437,21/02/2013,637,10,14/12/2015,F,0.878074098,1,010000001171720411F,C,2,14/07/2009,20091,2009,3,1318,188,43,2,4,4
204032,28/05/2014,77,1,22/10/2015,D,0.865728414,1,010000001196009411F,C,2,12/10/2010,20102,2010,4,1324,189,43,2,4,4
204039,14/05/2014,622,9,06/11/2015,H,0.903729639,1,010000001196838011F,S,2,24/10/2010,20102,2010,4,1298,185,43,2,4,4
304040,14/05/2014,1140,18,16/12/2015,H,0.98182839,1,010000001196838111F,S,2,24/10/2010,20102,2010,4,1298,185,43,2,4,4
403432,22/02/2013,1169,19,16/12/2015,A,0.925991104,1,010000001171653711F,C,2,08/07/2009,20091,2009,5,1325,189,43,2,4,4
503440,25/02/2013,726,11,12/12/2015,D,0.813635957,1,010000001171928711F,C,1,18/07/2009,20091,2009,5,1318,188,43,2,4,4
703386,07/12/2012,977,16,15/12/2015,G,1.338740714,1,010000001169331111F,S,1,16/05/2009,20091,2009,5,1301,186,43,2,4,4
703995,13/05/2014,194,24,04/01/2016,C,1.262102285,1,010000001195360611F,C,1,26/09/2010,20101,2010,5,1325,189,43,2,4,4
103408,21/02/2013,1107,18,16/12/2015,F,1.243785714,1,010000001169923511F,C,2,06/06/2009,20091,2009,5,1356,194,44,2,4,4
203381,05/01/2013,293,4,02/11/2015,G,1.051949741,1,010000001169330611F,C,1,05/05/2009,20091,2009,5,1341,192,44,2,4,4
203430,22/02/2013,1192,19,16/12/2015,H,0.873777665,1,010000001171653011F,S,2,04/07/2009,20091,2009,5,1329,190,44,2,4,4
303424,21/02/2013,322,4,02/11/2015,D,1.109758999,1,010000001170968211F,C,2,24/06/2009,20091,2009,5,1338,191,44,2,4,4
303991,13/05/2014,817,13,14/12/2015,D,0.933319872,1,010000001194928211F,C,1,19/09/2010,20101,2010,4,1332,190,44,2,4,4
403929,23/04/2014,664,10,14/12/2015,B,0.962799035,1,010000001193023711F,S,1,19/08/2010,20101,2010,5,1343,192,44,2,4,4
403936,14/05/2014,892,14,11/12/2015,F,1.104247663,1,010000001193755411F,C,2,31/08/2010,20101,2010,5,1352,193,44,2,4,4
403943,15/05/2014,367,5,05/11/2015,H,1.242445443,1,010000001193755811F,C,1,03/09/2010,20101,2010,5,1350,193,44,2,4,4
403978,14/05/2014,1212,20,17/12/2015,B,0.881083212,1,010000001194067111F,S,2,09/09/2010,20101,2010,5,1343,192,44,2,4,4
503811,10/01/2014,316,4,02/11/2015,F,0.906380463,1,010000001187215011F,C,NULL,25/04/2010,20101,2010,5,1356,194,44,2,4,4
603938,16/05/2014,283,4,02/11/2015,E,0.802353155,1,010000001193755711F,S,2,01/09/2010,20101,2010,5,1353,193,44,2,4,4
603945,16/05/2014,267,3,02/11/2015,F,0.999981845,1,010000001194067011F,C,2,04/09/2010,20101,2010,5,1350,193,44,2,4,4
103359,11/03/2013,596,9,06/11/2015,F,1.060367619,1,010000001169705311F,C,NULL,27/05/2009,20091,2009,5,1384,198,45,2,4,4
103394,11/03/2013,1360,22,17/12/2015,C,0.919470138,1,010000001169749511F,C,NULL,27/05/2009,20091,2009,5,1384,198,45,2,4,4
203290,22/01/2013,1239,20,17/12/2015,F,1.143925929,1,010000001167883511F,C,1,14/04/2009,20091,2009,5,1379,197,45,2,4,4
203402,22/02/2013,827,13,14/12/2015,G,0.9613359,1,010000001169922911F,S,2,04/06/2009,20091,2009,5,1359,194,45,2,4,4
203969,02/06/2014,532,8,06/11/2015,B,0.779760854,1,010000001192498111F,C,NULL,15/08/2010,20101,2010,4,1387,198,45,2,4,4
303893,14/05/2014,1082,17,15/12/2015,G,0.936594478,1,010000001191543711F,C,2,27/07/2010,20101,2010,5,1387,198,45,2,4,4
303928,15/05/2014,205,24,04/01/2016,F,0.790180013,1,010000001192498311F,S,1,16/08/2010,20101,2010,5,1368,195,45,2,4,4
403173,03/10/2012,963,15,14/12/2015,B,1.46178557,1,010000001162681911F,S,1,31/12/2008,20082,2008,5,1372,196,45,2,4,4
404055,14/08/2014,1138,18,16/12/2015,F,1.242248877,1,010000001199000311F,C,NULL,05/11/2010,20102,2010,4,1378,197,45,2,4,4
503951,15/05/2014,657,10,14/12/2015,C,1.129753837,1,010000001191804011F,S,1,02/08/2010,20101,2010,5,1382,197,45,2,4,4
603399,27/02/2013,432,6,05/11/2015,A,1.364418823,1,010000001169750411F,S,1,01/06/2009,20091,2009,5,1367,195,45,2,4,4
603924,13/05/2014,695,11,12/12/2015,G,0.95067039,1,010000001192356111F,S,1,13/08/2010,20101,2010,5,1369,196,45,2,4,4
703400,22/02/2013,298,4,02/11/2015,D,0.888832922,1,010000001169750811F,S,2,02/06/2009,20091,2009,5,1361,194,45,2,4,4
303291,27/02/2013,296,4,02/11/2015,B,0.952656074,1,010000001167884011F,C,1,14/04/2009,20091,2009,5,1415,202,46,2,4,4
303872,15/05/2014,758,12,12/12/2015,C,1.072818798,1,010000001191332111F,S,1,06/07/2010,20101,2010,5,1409,201,46,2,4,4
403425,15/04/2013,132,2,02/11/2015,B,1.229869524,1,010000001170968511F,C,NULL,27/06/2009,20091,2009,4,1388,198,46,2,4,4
403866,13/05/2014,505,8,06/11/2015,B,1.270219131,1,010000001190950511F,S,1,27/06/2010,20101,2010,4,1416,202,46,2,4,4
403887,16/05/2014,107,1,22/10/2015,A,1.019863609,1,010000001191397511F,S,2,22/07/2010,20101,2010,5,1394,199,46,2,4,4
403894,04/06/2014,1040,17,15/12/2015,D,0.96070985,1,010000001191543911F,C,NULL,27/07/2010,20101,2010,5,1408,201,46,2,4,4
503286,27/02/2013,609,9,06/11/2015,C,1.031845199,1,010000001167682511F,C,1,11/04/2009,20091,2009,5,1418,203,46,2,4,4
603966,04/06/2014,153,2,02/11/2015,F,1.063376436,1,010000001192355611F,C,NULL,10/08/2010,20101,2010,4,1394,199,46,2,4,4
